"","Cod...1","Departamento","Cod...3","Municipio","Cod...5","Zona","Cod...7","Puesto","Mesa","Cod...10","Tipo de votación","Total"
"198",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",9,2002,"NO",96
"199",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",9,997997,"VOTOS NULOS",4
"200",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",9,998998,"VOTOS NO MARCADOS",1
"201",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",10,1001,"SI",166
"202",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",10,2002,"NO",108
"203",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",10,997997,"VOTOS NULOS",1
"204",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",11,1001,"SI",161
"205",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",11,2002,"NO",92
"206",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",11,997997,"VOTOS NULOS",4
"207",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",11,998998,"VOTOS NO MARCADOS",1
"208",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",12,1001,"SI",144
"209",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",12,2002,"NO",103
"210",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",12,998998,"VOTOS NO MARCADOS",3
"211",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",13,1001,"SI",157
"212",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",13,2002,"NO",96
"213",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",13,997997,"VOTOS NULOS",6
"214",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",14,1001,"SI",129
"215",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",14,2002,"NO",103
"216",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",14,997997,"VOTOS NULOS",11
"217",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",15,1001,"SI",140
"218",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",15,2002,"NO",125
"219",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",15,997997,"VOTOS NULOS",3
"220",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",16,1001,"SI",130
"221",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",16,2002,"NO",82
"222",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",16,997997,"VOTOS NULOS",3
"223",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",16,998998,"VOTOS NO MARCADOS",1
"224",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",17,1001,"SI",120
"225",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",17,2002,"NO",92
"226",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",17,997997,"VOTOS NULOS",7
"227",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",18,1001,"SI",135
"228",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",18,2002,"NO",94
"229",7,"BOYACA",1,"TUNJA",1,"ZONA 01","04","COLEGIO EL ROSARIO",18,997997,"VOTOS NULOS",3
"230",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",1,1001,"SI",153
"231",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",1,2002,"NO",115
"232",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",1,997997,"VOTOS NULOS",5
"233",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",2,1001,"SI",132
"234",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",2,2002,"NO",110
"235",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",2,997997,"VOTOS NULOS",5
"236",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",2,998998,"VOTOS NO MARCADOS",1
"237",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",3,1001,"SI",99
"238",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",3,2002,"NO",97
"239",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",3,997997,"VOTOS NULOS",7
"240",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",3,998998,"VOTOS NO MARCADOS",2
"241",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",4,1001,"SI",99
"242",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",4,2002,"NO",96
"243",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",4,997997,"VOTOS NULOS",3
"244",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",5,1001,"SI",99
"245",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",5,2002,"NO",119
"246",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",5,997997,"VOTOS NULOS",7
"247",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",5,998998,"VOTOS NO MARCADOS",1
"248",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",6,1001,"SI",74
"249",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",6,2002,"NO",106
"250",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",6,997997,"VOTOS NULOS",3
"251",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",6,998998,"VOTOS NO MARCADOS",3
"252",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",7,1001,"SI",88
"253",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",7,2002,"NO",103
"254",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",7,997997,"VOTOS NULOS",9
"255",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",8,1001,"SI",94
"256",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",8,2002,"NO",119
"257",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",8,997997,"VOTOS NULOS",4
"258",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",9,1001,"SI",125
"259",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",9,2002,"NO",120
"260",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",9,997997,"VOTOS NULOS",1
"261",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",9,998998,"VOTOS NO MARCADOS",1
"262",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",10,1001,"SI",135
"263",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",10,2002,"NO",95
"264",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",10,997997,"VOTOS NULOS",4
"265",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",11,1001,"SI",117
"266",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",11,2002,"NO",89
"267",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",11,997997,"VOTOS NULOS",4
"268",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",11,998998,"VOTOS NO MARCADOS",1
"269",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",12,1001,"SI",106
"270",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",12,2002,"NO",79
"271",7,"BOYACA",1,"TUNJA",1,"ZONA 01","05","COMFABOY-SECCIONAL CALLE 17",12,997997,"VOTOS NULOS",3
"272",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",1,1001,"SI",183
"273",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",1,2002,"NO",90
"274",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",1,997997,"VOTOS NULOS",5
"275",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",2,1001,"SI",234
"276",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",2,2002,"NO",85
"277",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",2,997997,"VOTOS NULOS",7
"278",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",3,1001,"SI",173
"279",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",3,2002,"NO",115
"280",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",3,997997,"VOTOS NULOS",2
"281",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",3,998998,"VOTOS NO MARCADOS",1
"282",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",4,1001,"SI",145
"283",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",4,2002,"NO",115
"284",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",4,997997,"VOTOS NULOS",3
"285",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",4,998998,"VOTOS NO MARCADOS",1
"286",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",5,1001,"SI",162
"287",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",5,2002,"NO",109
"288",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",5,997997,"VOTOS NULOS",7
"289",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",6,1001,"SI",173
"290",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",6,2002,"NO",88
"291",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",6,997997,"VOTOS NULOS",1
"292",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",7,1001,"SI",171
"293",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",7,2002,"NO",95
"294",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",7,997997,"VOTOS NULOS",9
"295",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",7,998998,"VOTOS NO MARCADOS",1
"296",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",8,1001,"SI",151
"297",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",8,2002,"NO",109
"298",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",8,997997,"VOTOS NULOS",5
"299",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",9,1001,"SI",163
"300",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",9,2002,"NO",86
"301",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",9,997997,"VOTOS NULOS",3
"302",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",9,998998,"VOTOS NO MARCADOS",1
"303",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",10,1001,"SI",198
"304",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",10,2002,"NO",118
"305",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",10,997997,"VOTOS NULOS",8
"306",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",11,1001,"SI",174
"307",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",11,2002,"NO",110
"308",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",11,997997,"VOTOS NULOS",6
"309",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",12,1001,"SI",151
"310",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",12,2002,"NO",125
"311",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",12,997997,"VOTOS NULOS",8
"312",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",13,1001,"SI",158
"313",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",13,2002,"NO",120
"314",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",13,997997,"VOTOS NULOS",3
"315",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",14,1001,"SI",116
"316",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",14,2002,"NO",115
"317",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",14,997997,"VOTOS NULOS",4
"318",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",15,1001,"SI",143
"319",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",15,2002,"NO",82
"320",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",15,997997,"VOTOS NULOS",3
"321",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",16,1001,"SI",125
"322",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",16,2002,"NO",99
"323",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",16,997997,"VOTOS NULOS",6
"324",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",17,1001,"SI",165
"325",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",17,2002,"NO",88
"326",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",17,997997,"VOTOS NULOS",3
"327",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",18,1001,"SI",162
"328",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",18,2002,"NO",66
"329",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",18,997997,"VOTOS NULOS",5
"330",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",18,998998,"VOTOS NO MARCADOS",1
"331",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",19,1001,"SI",174
"332",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",19,2002,"NO",72
"333",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",19,997997,"VOTOS NULOS",9
"334",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",20,1001,"SI",171
"335",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",20,2002,"NO",85
"336",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",20,997997,"VOTOS NULOS",3
"337",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",20,998998,"VOTOS NO MARCADOS",1
"338",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",21,1001,"SI",57
"339",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",21,2002,"NO",22
"340",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",21,997997,"VOTOS NULOS",2
"341",7,"BOYACA",1,"TUNJA",1,"ZONA 01","06","COLEGIO SALESIANO MALDONADO",21,998998,"VOTOS NO MARCADOS",3
"342",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",1,1001,"SI",169
"343",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",1,2002,"NO",84
"344",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",1,997997,"VOTOS NULOS",5
"345",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",1,998998,"VOTOS NO MARCADOS",3
"346",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",2,1001,"SI",136
"347",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",2,2002,"NO",109
"348",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",2,997997,"VOTOS NULOS",7
"349",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",3,1001,"SI",88
"350",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",3,2002,"NO",102
"351",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",3,997997,"VOTOS NULOS",2
"352",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",4,1001,"SI",102
"353",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",4,2002,"NO",97
"354",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",4,997997,"VOTOS NULOS",5
"355",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",4,998998,"VOTOS NO MARCADOS",1
"356",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",5,1001,"SI",165
"357",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",5,2002,"NO",95
"358",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",5,997997,"VOTOS NULOS",4
"359",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",6,1001,"SI",142
"360",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",6,2002,"NO",106
"361",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",6,997997,"VOTOS NULOS",4
"362",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",6,998998,"VOTOS NO MARCADOS",1
"363",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",7,1001,"SI",156
"364",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",7,2002,"NO",103
"365",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",7,997997,"VOTOS NULOS",4
"366",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",7,998998,"VOTOS NO MARCADOS",1
"367",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",8,1001,"SI",143
"368",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",8,2002,"NO",140
"369",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",8,997997,"VOTOS NULOS",5
"370",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",8,998998,"VOTOS NO MARCADOS",1
"371",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",9,1001,"SI",122
"372",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",9,2002,"NO",133
"373",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",9,997997,"VOTOS NULOS",4
"374",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",9,998998,"VOTOS NO MARCADOS",1
"375",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",10,1001,"SI",91
"376",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",10,2002,"NO",92
"377",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",10,997997,"VOTOS NULOS",2
"378",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",10,998998,"VOTOS NO MARCADOS",1
"379",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",11,1001,"SI",106
"380",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",11,2002,"NO",80
"381",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",11,997997,"VOTOS NULOS",4
"382",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",12,1001,"SI",101
"383",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",12,2002,"NO",88
"384",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",12,997997,"VOTOS NULOS",1
"385",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",13,1001,"SI",106
"386",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",13,2002,"NO",77
"387",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",13,997997,"VOTOS NULOS",5
"388",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",14,1001,"SI",111
"389",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",14,2002,"NO",83
"390",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",14,998998,"VOTOS NO MARCADOS",2
"391",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",15,1001,"SI",115
"392",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",15,2002,"NO",63
"393",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",15,997997,"VOTOS NULOS",2
"394",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",16,1001,"SI",112
"395",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",16,2002,"NO",68
"396",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",16,997997,"VOTOS NULOS",3
"397",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",16,998998,"VOTOS NO MARCADOS",3
"398",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",17,1001,"SI",115
"399",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",17,2002,"NO",82
"400",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",17,997997,"VOTOS NULOS",4
"401",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",17,998998,"VOTOS NO MARCADOS",1
"402",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",18,1001,"SI",105
"403",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",18,2002,"NO",86
"404",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",18,997997,"VOTOS NULOS",8
"405",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",19,1001,"SI",130
"406",7,"BOYACA",1,"TUNJA",2,"ZONA 02","01","UNIV. JUAN DE CASTELLANOS",19,2002,"NO",87
