MUNNOMBRE;PARNOMBRE;VOTOS
ALMEIDA;Alianza Verde;124
ALMEIDA;Cambio Radical;2
ALMEIDA;MOVIMIENTO APERTURA LIBERAL;1
ALMEIDA;Movimiento Apertura Liberal;1
ALMEIDA;Movimiento MIRA;1
ALMEIDA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
ALMEIDA;PARTIDO DE INTEGRACION NACIONAL  PIN;3
ALMEIDA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
ALMEIDA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;204
ALMEIDA;Partido Conservador Colombiano;251
ALMEIDA;Partido Cristiano De Transformacion  Y Orden Pacto;2
ALMEIDA;Partido Liberal Colombiano;24
ALMEIDA;Partido Social De Unidad Nacional  Partido De La U;12
ALMEIDA;Polo Democrático Alternativo;12
AQUITANIA;ALIANZA SOCIAL INDIGENA;1
AQUITANIA;Alianza Social Afrocolombiana  Asa;1
AQUITANIA;Alianza Social Indigena;1
AQUITANIA;Alianza Verde;420
AQUITANIA;COMPROMISO CIUDADANO POR COLOMBIA;14
AQUITANIA;Cambio Radical;28
AQUITANIA;Compromiso Ciudadano Por Colombia;2
AQUITANIA;MOVIMIENTO APERTURA LIBERAL;4
AQUITANIA;Movimiento Apertura Liberal;5
AQUITANIA;Movimiento MIRA;34
AQUITANIA;Movimiento Social E Indigena  Msi;1
AQUITANIA;PARTIDO ALAS;2
AQUITANIA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;8
AQUITANIA;PARTIDO DE INTEGRACION NACIONAL  PIN;25
AQUITANIA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;200
AQUITANIA;Partido Alas;2
AQUITANIA;Partido Conservador Colombiano;4450
AQUITANIA;Partido De Integracion Nacional  Pin;10
AQUITANIA;Partido De Integracion Social Colombiano  Pais;1
AQUITANIA;Partido Liberal Colombiano;128
AQUITANIA;Partido Social De Unidad Nacional  Partido De La U;50
AQUITANIA;Polo Democrático Alternativo;112
AQUITANIA;Todos Somos Colombia;1
ARCABUCO;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
ARCABUCO;Alianza Social Indigena;3
ARCABUCO;Alianza Verde;598
ARCABUCO;Cambio Radical;129
ARCABUCO;MOVIMIENTO APERTURA LIBERAL;1
ARCABUCO;Movimiento Apertura Liberal;1
ARCABUCO;Movimiento MIRA;38
ARCABUCO;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;3
ARCABUCO;PARTIDO DE INTEGRACION NACIONAL  PIN;53
ARCABUCO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;284
ARCABUCO;Partido Conservador Colombiano;229
ARCABUCO;Partido Cristiano De Transformacion  Y Orden Pacto;1
ARCABUCO;Partido De Integracion Nacional  Pin;3
ARCABUCO;Partido Liberal Colombiano;149
ARCABUCO;Partido Social De Unidad Nacional  Partido De La U;21
ARCABUCO;Polo Democrático Alternativo;65
BELEN;Alianza Social Afrocolombiana  Asa;1
BELEN;Alianza Social Indigena;1
BELEN;Alianza Verde;265
BELEN;COMPROMISO CIUDADANO POR COLOMBIA;4
BELEN;Cambio Radical;49
BELEN;MOVIMIENTO APERTURA LIBERAL;10
BELEN;Movimiento MIRA;19
BELEN;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;21
BELEN;PARTIDO DE INTEGRACION NACIONAL  PIN;37
BELEN;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;597
BELEN;Partido Alas;1
BELEN;Partido Conservador Colombiano;872
BELEN;Partido Cristiano De Transformacion  Y Orden Pacto;4
BELEN;Partido De Integracion Nacional  Pin;3
BELEN;Partido De Integracion Social Colombiano  Pais;2
BELEN;Partido Liberal Colombiano;490
BELEN;Partido Social De Unidad Nacional  Partido De La U;28
BELEN;Polo Democrático Alternativo;123
BERBEO;Alianza Verde;422
BERBEO;COMPROMISO CIUDADANO POR COLOMBIA;1
BERBEO;Cambio Radical;6
BERBEO;Movimiento MIRA;18
BERBEO;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
BERBEO;PARTIDO DE INTEGRACION NACIONAL  PIN;5
BERBEO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;46
BERBEO;Partido Conservador Colombiano;32
BERBEO;Partido Liberal Colombiano;119
BERBEO;Partido Social De Unidad Nacional  Partido De La U;9
BERBEO;Polo Democrático Alternativo;7
BETEITIVA;Alianza Social Indigena;1
BETEITIVA;Alianza Verde;42
BETEITIVA;COMPROMISO CIUDADANO POR COLOMBIA;10
BETEITIVA;Cambio Radical;14
BETEITIVA;Compromiso Ciudadano Por Colombia;2
BETEITIVA;MOVIMIENTO APERTURA LIBERAL;4
BETEITIVA;Movimiento Apertura Liberal;1
BETEITIVA;PARTIDO DE INTEGRACION NACIONAL  PIN;2
BETEITIVA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
BETEITIVA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;187
BETEITIVA;Partido Alas;1
BETEITIVA;Partido Conservador Colombiano;230
BETEITIVA;Partido Cristiano De Transformacion  Y Orden Pacto;1
BETEITIVA;Partido De Integracion Nacional  Pin;2
BETEITIVA;Partido Liberal Colombiano;216
BETEITIVA;Partido Social De Unidad Nacional  Partido De La U;20
BETEITIVA;Polo Democrático Alternativo;11
BETEITIVA;Todos Somos Colombia;1
BOAVITA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
BOAVITA;Alianza Verde;1044
BOAVITA;COMPROMISO CIUDADANO POR COLOMBIA;2
BOAVITA;Cambio Radical;7
BOAVITA;Movimiento Apertura Liberal;1
BOAVITA;Movimiento MIRA;2
BOAVITA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;4
BOAVITA;PARTIDO DE INTEGRACION NACIONAL  PIN;4
BOAVITA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;50
BOAVITA;Partido Conservador Colombiano;1094
BOAVITA;Partido Cristiano De Transformacion  Y Orden Pacto;1
BOAVITA;Partido De Integracion Nacional  Pin;9
BOAVITA;Partido De Integracion Social Colombiano  Pais;1
BOAVITA;Partido Liberal Colombiano;13
BOAVITA;Partido Social De Unidad Nacional  Partido De La U;11
BOAVITA;Polo Democrático Alternativo;38
BOYACA;Alianza Verde;145
BOYACA;Cambio Radical;132
BOYACA;MOVIMIENTO APERTURA LIBERAL;1
BOYACA;Movimiento Apertura Liberal;2
BOYACA;Movimiento MIRA;10
BOYACA;PARTIDO DE INTEGRACION NACIONAL  PIN;4
BOYACA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;89
BOYACA;Partido Alas;1
BOYACA;Partido Conservador Colombiano;43
BOYACA;Partido De Integracion Nacional  Pin;1
BOYACA;Partido De Integracion Social Colombiano  Pais;2
BOYACA;Partido Liberal Colombiano;673
BOYACA;Partido Social De Unidad Nacional  Partido De La U;14
BOYACA;Polo Democrático Alternativo;36
BRICENO;Alianza Verde;60
BRICENO;COMPROMISO CIUDADANO POR COLOMBIA;1
BRICENO;Cambio Radical;51
BRICENO;Compromiso Ciudadano Por Colombia;1
BRICENO;Movimiento Apertura Liberal;1
BRICENO;Movimiento MIRA;2
BRICENO;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;9
BRICENO;PARTIDO DE INTEGRACION NACIONAL  PIN;12
BRICENO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;104
BRICENO;Partido Conservador Colombiano;506
BRICENO;Partido Liberal Colombiano;17
BRICENO;Partido Social De Unidad Nacional  Partido De La U;12
BRICENO;Polo Democrático Alternativo;20
BUENAVISTA;Alianza Verde;41
BUENAVISTA;COMPROMISO CIUDADANO POR COLOMBIA;1
BUENAVISTA;Cambio Radical;85
BUENAVISTA;Compromiso Ciudadano Por Colombia;2
BUENAVISTA;MOVIMIENTO APERTURA LIBERAL;2
BUENAVISTA;Movimiento Apertura Liberal;1
BUENAVISTA;Movimiento MIRA;3
BUENAVISTA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
BUENAVISTA;PARTIDO DE INTEGRACION NACIONAL  PIN;40
BUENAVISTA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1018
BUENAVISTA;Partido Conservador Colombiano;230
BUENAVISTA;Partido Cristiano De Transformacion  Y Orden Pacto;3
BUENAVISTA;Partido De Integracion Nacional  Pin;3
BUENAVISTA;Partido Liberal Colombiano;146
BUENAVISTA;Partido Social De Unidad Nacional  Partido De La U;75
BUENAVISTA;Polo Democrático Alternativo;36
BUENAVISTA;Todos Somos Colombia;1
BUSBANZA;Alianza Verde;36
BUSBANZA;COMPROMISO CIUDADANO POR COLOMBIA;12
BUSBANZA;Cambio Radical;5
BUSBANZA;Movimiento MIRA;2
BUSBANZA;PARTIDO DE INTEGRACION NACIONAL  PIN;3
BUSBANZA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;114
BUSBANZA;Partido Conservador Colombiano;119
BUSBANZA;Partido Cristiano De Transformacion  Y Orden Pacto;1
BUSBANZA;Partido Liberal Colombiano;17
BUSBANZA;Partido Social De Unidad Nacional  Partido De La U;3
BUSBANZA;Polo Democrático Alternativo;11
CALDAS;Alianza Verde;84
CALDAS;COMPROMISO CIUDADANO POR COLOMBIA;7
CALDAS;Cambio Radical;10
CALDAS;Compromiso Ciudadano Por Colombia;2
CALDAS;MOVIMIENTO APERTURA LIBERAL;1
CALDAS;Movimiento MIRA;17
CALDAS;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;3
CALDAS;PARTIDO DE INTEGRACION NACIONAL  PIN;6
CALDAS;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
CALDAS;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;282
CALDAS;Partido Conservador Colombiano;275
CALDAS;Partido Cristiano De Transformacion  Y Orden Pacto;2
CALDAS;Partido De Integracion Nacional  Pin;11
CALDAS;Partido Liberal Colombiano;267
CALDAS;Partido Social De Unidad Nacional  Partido De La U;31
CALDAS;Polo Democrático Alternativo;61
CALDAS;Todos Somos Colombia;13
CAMPOHERMOSO;Alianza Verde;76
CAMPOHERMOSO;Cambio Radical;5
CAMPOHERMOSO;Compromiso Ciudadano Por Colombia;2
CAMPOHERMOSO;MOVIMIENTO APERTURA LIBERAL;2
CAMPOHERMOSO;Movimiento Apertura Liberal;1
CAMPOHERMOSO;Movimiento De Autoridades Indigenas De Colombia  Aico;1
CAMPOHERMOSO;Movimiento MIRA;5
CAMPOHERMOSO;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
CAMPOHERMOSO;PARTIDO DE INTEGRACION NACIONAL  PIN;43
CAMPOHERMOSO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;343
CAMPOHERMOSO;Partido Conservador Colombiano;237
CAMPOHERMOSO;Partido De Integracion Nacional  Pin;5
CAMPOHERMOSO;Partido Liberal Colombiano;70
CAMPOHERMOSO;Partido Social De Unidad Nacional  Partido De La U;31
CAMPOHERMOSO;Polo Democrático Alternativo;23
CERINZA;Alianza Verde;370
CERINZA;COMPROMISO CIUDADANO POR COLOMBIA;2
CERINZA;Cambio Radical;40
CERINZA;Compromiso Ciudadano Por Colombia;2
CERINZA;MOVIMIENTO APERTURA LIBERAL;15
CERINZA;Movimiento Apertura Liberal;2
CERINZA;Movimiento MIRA;8
CERINZA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;11
CERINZA;PARTIDO DE INTEGRACION NACIONAL  PIN;11
CERINZA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;71
CERINZA;Partido Alas;1
CERINZA;Partido Conservador Colombiano;601
CERINZA;Partido Cristiano De Transformacion  Y Orden Pacto;1
CERINZA;Partido De Integracion Nacional  Pin;1
CERINZA;Partido De Integracion Social Colombiano  Pais;1
CERINZA;Partido Liberal Colombiano;47
CERINZA;Partido Social De Unidad Nacional  Partido De La U;10
CERINZA;Polo Democrático Alternativo;54
CHINAVITA;Alianza Verde;100
CHINAVITA;Cambio Radical;6
CHINAVITA;MOVIMIENTO APERTURA LIBERAL;2
CHINAVITA;Movimiento Apertura Liberal;1
CHINAVITA;Movimiento MIRA;3
CHINAVITA;PARTIDO ALAS;3
CHINAVITA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
CHINAVITA;PARTIDO DE INTEGRACION NACIONAL  PIN;11
CHINAVITA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
CHINAVITA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;212
CHINAVITA;Partido Conservador Colombiano;691
CHINAVITA;Partido Cristiano De Transformacion  Y Orden Pacto;1
CHINAVITA;Partido De Integracion Nacional  Pin;1
CHINAVITA;Partido Liberal Colombiano;62
CHINAVITA;Partido Social De Unidad Nacional  Partido De La U;8
CHINAVITA;Polo Democrático Alternativo;21
CHIQUINQUIRA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;2
CHIQUINQUIRA;ALIANZA SOCIAL INDIGENA;1
CHIQUINQUIRA;Alianza Social Afrocolombiana  Asa;5
CHIQUINQUIRA;Alianza Social Indigena;3
CHIQUINQUIRA;Alianza Verde;2367
CHIQUINQUIRA;COMPROMISO CIUDADANO POR COLOMBIA;143
CHIQUINQUIRA;Cambio Radical;354
CHIQUINQUIRA;Compromiso Ciudadano Por Colombia;22
CHIQUINQUIRA;MOVIMIENTO APERTURA LIBERAL;108
CHIQUINQUIRA;MOVIMIENTO DE AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
CHIQUINQUIRA;MOVIMIENTO SOCIAL E INDIGENA  MSI;3
CHIQUINQUIRA;Movimiento Apertura Liberal;14
CHIQUINQUIRA;Movimiento De Autoridades Indigenas De Colombia  Aico;2
CHIQUINQUIRA;Movimiento MIRA;466
CHIQUINQUIRA;Movimiento Social E Indigena  Msi;1
CHIQUINQUIRA;PARTIDO ALAS;14
CHIQUINQUIRA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;104
CHIQUINQUIRA;PARTIDO DE INTEGRACION NACIONAL  PIN;219
CHIQUINQUIRA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;2
CHIQUINQUIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;3349
CHIQUINQUIRA;Partido Alas;7
CHIQUINQUIRA;Partido Conservador Colombiano;3669
CHIQUINQUIRA;Partido Cristiano De Transformacion  Y Orden Pacto;8
CHIQUINQUIRA;Partido De Integracion Nacional  Pin;18
CHIQUINQUIRA;Partido De Integracion Social Colombiano  Pais;2
CHIQUINQUIRA;Partido Liberal Colombiano;1473
CHIQUINQUIRA;Partido Social De Unidad Nacional  Partido De La U;339
CHIQUINQUIRA;Polo Democrático Alternativo;971
CHIQUIZA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
CHIQUIZA;Alianza Social Indigena;1
CHIQUIZA;Alianza Verde;203
CHIQUIZA;COMPROMISO CIUDADANO POR COLOMBIA;1
CHIQUIZA;Cambio Radical;42
CHIQUIZA;Compromiso Ciudadano Por Colombia;1
CHIQUIZA;MOVIMIENTO APERTURA LIBERAL;5
CHIQUIZA;Movimiento Apertura Liberal;1
CHIQUIZA;Movimiento MIRA;12
CHIQUIZA;Movimiento Social E Indigena  Msi;1
CHIQUIZA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;9
CHIQUIZA;PARTIDO DE INTEGRACION NACIONAL  PIN;29
CHIQUIZA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;781
CHIQUIZA;Partido Alas;1
CHIQUIZA;Partido Conservador Colombiano;185
CHIQUIZA;Partido De Integracion Nacional  Pin;7
CHIQUIZA;Partido De Integracion Social Colombiano  Pais;1
CHIQUIZA;Partido Liberal Colombiano;447
CHIQUIZA;Partido Social De Unidad Nacional  Partido De La U;32
CHIQUIZA;Polo Democrático Alternativo;21
CHIQUIZA;Todos Somos Colombia;1
CHISCAS;Alianza Verde;554
CHISCAS;COMPROMISO CIUDADANO POR COLOMBIA;18
CHISCAS;Cambio Radical;37
CHISCAS;Compromiso Ciudadano Por Colombia;3
CHISCAS;PARTIDO DE INTEGRACION NACIONAL  PIN;4
CHISCAS;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
CHISCAS;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;407
CHISCAS;Partido Alas;1
CHISCAS;Partido Conservador Colombiano;30
CHISCAS;Partido Cristiano De Transformacion  Y Orden Pacto;1
CHISCAS;Partido Liberal Colombiano;318
CHISCAS;Partido Social De Unidad Nacional  Partido De La U;45
CHISCAS;Polo Democrático Alternativo;34
CHISCAS;Todos Somos Colombia;15
CHITA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
CHITA;Alianza Social Afrocolombiana  Asa;2
CHITA;Alianza Verde;278
CHITA;Cambio Radical;27
CHITA;Compromiso Ciudadano Por Colombia;3
CHITA;MOVIMIENTO APERTURA LIBERAL;2
CHITA;MOVIMIENTO DE AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
CHITA;Movimiento Apertura Liberal;4
CHITA;Movimiento De Autoridades Indigenas De Colombia  Aico;1
CHITA;Movimiento MIRA;4
CHITA;Movimiento Social E Indigena  Msi;1
CHITA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;4
CHITA;PARTIDO DE INTEGRACION NACIONAL  PIN;18
CHITA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;174
CHITA;Partido Alas;4
CHITA;Partido Conservador Colombiano;1198
CHITA;Partido De Integracion Nacional  Pin;7
CHITA;Partido De Integracion Social Colombiano  Pais;4
CHITA;Partido Liberal Colombiano;239
CHITA;Partido Social De Unidad Nacional  Partido De La U;74
CHITA;Polo Democrático Alternativo;50
CHITARAQUE;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
CHITARAQUE;Alianza Social Afrocolombiana  Asa;1
CHITARAQUE;Alianza Social Indigena;1
CHITARAQUE;Alianza Verde;134
CHITARAQUE;Cambio Radical;69
CHITARAQUE;MOVIMIENTO APERTURA LIBERAL;5
CHITARAQUE;Movimiento Apertura Liberal;3
CHITARAQUE;Movimiento MIRA;1
CHITARAQUE;PARTIDO ALAS;4
CHITARAQUE;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
CHITARAQUE;PARTIDO DE INTEGRACION NACIONAL  PIN;816
CHITARAQUE;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
CHITARAQUE;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;439
CHITARAQUE;Partido Alas;1
CHITARAQUE;Partido Conservador Colombiano;179
CHITARAQUE;Partido De Integracion Nacional  Pin;25
CHITARAQUE;Partido Liberal Colombiano;54
CHITARAQUE;Partido Social De Unidad Nacional  Partido De La U;45
CHITARAQUE;Polo Democrático Alternativo;45
CHIVATA;Alianza Social Indigena;1
CHIVATA;Alianza Verde;398
CHIVATA;COMPROMISO CIUDADANO POR COLOMBIA;2
CHIVATA;Cambio Radical;2
CHIVATA;Compromiso Ciudadano Por Colombia;2
CHIVATA;MOVIMIENTO APERTURA LIBERAL;1
CHIVATA;Movimiento Apertura Liberal;2
CHIVATA;Movimiento MIRA;5
CHIVATA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;8
CHIVATA;PARTIDO DE INTEGRACION NACIONAL  PIN;17
CHIVATA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;49
CHIVATA;Partido Conservador Colombiano;396
CHIVATA;Partido Cristiano De Transformacion  Y Orden Pacto;1
CHIVATA;Partido De Integracion Nacional  Pin;1
CHIVATA;Partido Liberal Colombiano;123
CHIVATA;Partido Social De Unidad Nacional  Partido De La U;8
CHIVATA;Polo Democrático Alternativo;37
CHIVOR;Alianza Verde;125
CHIVOR;Cambio Radical;4
CHIVOR;Compromiso Ciudadano Por Colombia;1
CHIVOR;Movimiento MIRA;5
CHIVOR;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;9
CHIVOR;PARTIDO DE INTEGRACION NACIONAL  PIN;19
CHIVOR;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;184
CHIVOR;Partido Alas;1
CHIVOR;Partido Conservador Colombiano;185
CHIVOR;Partido Cristiano De Transformacion  Y Orden Pacto;1
CHIVOR;Partido Liberal Colombiano;22
CHIVOR;Partido Social De Unidad Nacional  Partido De La U;5
CHIVOR;Polo Democrático Alternativo;8
CIENEGA;Alianza Social Afrocolombiana  Asa;1
CIENEGA;Alianza Verde;315
CIENEGA;COMPROMISO CIUDADANO POR COLOMBIA;3
CIENEGA;Cambio Radical;22
CIENEGA;Compromiso Ciudadano Por Colombia;4
CIENEGA;MOVIMIENTO APERTURA LIBERAL;6
CIENEGA;Movimiento MIRA;2
CIENEGA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
CIENEGA;PARTIDO DE INTEGRACION NACIONAL  PIN;12
CIENEGA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;43
CIENEGA;Partido Alas;1
CIENEGA;Partido Conservador Colombiano;757
CIENEGA;Partido Cristiano De Transformacion  Y Orden Pacto;2
CIENEGA;Partido De Integracion Nacional  Pin;1
CIENEGA;Partido Liberal Colombiano;80
CIENEGA;Partido Social De Unidad Nacional  Partido De La U;24
CIENEGA;Polo Democrático Alternativo;19
COMBITA;Alianza Social Afrocolombiana  Asa;1
COMBITA;Alianza Verde;686
COMBITA;COMPROMISO CIUDADANO POR COLOMBIA;3
COMBITA;Cambio Radical;51
COMBITA;Compromiso Ciudadano Por Colombia;2
COMBITA;MOVIMIENTO APERTURA LIBERAL;9
COMBITA;Movimiento Apertura Liberal;3
COMBITA;Movimiento De Autoridades Indigenas De Colombia  Aico;2
COMBITA;Movimiento MIRA;16
COMBITA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;8
COMBITA;PARTIDO DE INTEGRACION NACIONAL  PIN;29
COMBITA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;274
COMBITA;Partido Alas;1
COMBITA;Partido Conservador Colombiano;646
COMBITA;Partido Cristiano De Transformacion  Y Orden Pacto;2
COMBITA;Partido De Integracion Nacional  Pin;4
COMBITA;Partido Liberal Colombiano;915
COMBITA;Partido Social De Unidad Nacional  Partido De La U;65
COMBITA;Polo Democrático Alternativo;93
COPER;Alianza Social Afrocolombiana  Asa;1
COPER;Alianza Verde;50
COPER;COMPROMISO CIUDADANO POR COLOMBIA;1
COPER;Cambio Radical;11
COPER;Compromiso Ciudadano Por Colombia;1
COPER;MOVIMIENTO APERTURA LIBERAL;33
COPER;Movimiento Apertura Liberal;11
COPER;Movimiento MIRA;1
COPER;Movimiento Social E Indigena  Msi;1
COPER;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;22
COPER;PARTIDO DE INTEGRACION NACIONAL  PIN;35
COPER;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;397
COPER;Partido Conservador Colombiano;527
COPER;Partido De Integracion Nacional  Pin;6
COPER;Partido Liberal Colombiano;134
COPER;Partido Social De Unidad Nacional  Partido De La U;25
COPER;Polo Democrático Alternativo;10
CORRALES;Alianza Verde;288
CORRALES;COMPROMISO CIUDADANO POR COLOMBIA;12
CORRALES;Cambio Radical;10
CORRALES;MOVIMIENTO APERTURA LIBERAL;4
CORRALES;Movimiento MIRA;2
CORRALES;Movimiento Social E Indigena  Msi;1
CORRALES;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
CORRALES;PARTIDO DE INTEGRACION NACIONAL  PIN;14
CORRALES;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;81
CORRALES;Partido Alas;2
CORRALES;Partido Conservador Colombiano;427
CORRALES;Partido De Integracion Nacional  Pin;3
CORRALES;Partido Liberal Colombiano;21
CORRALES;Partido Social De Unidad Nacional  Partido De La U;6
CORRALES;Polo Democrático Alternativo;43
COVARACHIA;Alianza Social Afrocolombiana  Asa;2
COVARACHIA;Alianza Verde;97
COVARACHIA;COMPROMISO CIUDADANO POR COLOMBIA;1
COVARACHIA;Cambio Radical;20
COVARACHIA;Compromiso Ciudadano Por Colombia;1
COVARACHIA;MOVIMIENTO APERTURA LIBERAL;2
COVARACHIA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;4
COVARACHIA;PARTIDO DE INTEGRACION NACIONAL  PIN;94
COVARACHIA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;5
COVARACHIA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;154
COVARACHIA;Partido Alas;1
COVARACHIA;Partido Conservador Colombiano;293
COVARACHIA;Partido Cristiano De Transformacion  Y Orden Pacto;2
COVARACHIA;Partido De Integracion Nacional  Pin;6
COVARACHIA;Partido Liberal Colombiano;44
COVARACHIA;Partido Social De Unidad Nacional  Partido De La U;22
COVARACHIA;Polo Democrático Alternativo;48
CUBARA;ALIANZA SOCIAL INDIGENA;3
CUBARA;Alianza Social Indigena;1
CUBARA;Alianza Verde;589
CUBARA;COMPROMISO CIUDADANO POR COLOMBIA;1
CUBARA;Cambio Radical;1
CUBARA;MOVIMIENTO APERTURA LIBERAL;2
CUBARA;Movimiento De Autoridades Indigenas De Colombia  Aico;1
CUBARA;Movimiento MIRA;2
CUBARA;PARTIDO ALAS;2
CUBARA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
CUBARA;PARTIDO DE INTEGRACION NACIONAL  PIN;7
CUBARA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
CUBARA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;43
CUBARA;Partido Conservador Colombiano;338
CUBARA;Partido Cristiano De Transformacion  Y Orden Pacto;1
CUBARA;Partido De Integracion Nacional  Pin;1
CUBARA;Partido Liberal Colombiano;232
CUBARA;Partido Social De Unidad Nacional  Partido De La U;3
CUBARA;Polo Democrático Alternativo;46
CUBARA;Todos Somos Colombia;7
CUCAITA;Alianza Verde;563
CUCAITA;COMPROMISO CIUDADANO POR COLOMBIA;2
CUCAITA;Cambio Radical;7
CUCAITA;Compromiso Ciudadano Por Colombia;2
CUCAITA;Movimiento Apertura Liberal;1
CUCAITA;Movimiento MIRA;1
CUCAITA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;5
CUCAITA;PARTIDO DE INTEGRACION NACIONAL  PIN;16
CUCAITA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;70
CUCAITA;Partido Conservador Colombiano;367
CUCAITA;Partido Cristiano De Transformacion  Y Orden Pacto;2
CUCAITA;Partido De Integracion Nacional  Pin;2
CUCAITA;Partido Liberal Colombiano;129
CUCAITA;Partido Social De Unidad Nacional  Partido De La U;3
CUCAITA;Polo Democrático Alternativo;25
CUITIVA;Alianza Social Indigena;1
CUITIVA;Alianza Verde;201
CUITIVA;Cambio Radical;5
CUITIVA;Compromiso Ciudadano Por Colombia;1
