MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
SORACA;OLGA LUCIA ECHEVERRI CASTANO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Olga Lucia Echeverri Castano;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;OLGA LUCIA VELASQUEZ NIETO;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Olga Lucia Velasquez Nieto;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;OSCAR IVAN PALACIO TAMAYO;PARTIDO CONSERVADOR COLOMBIANO;3,SORACA;Oscar Ivan Palacio Tamayo;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
SORACA;OSCAR OSPINA QUINTERO;PARTIDO ALIANZA VERDE;2,SORACA;Oscar Ospina Quintero;PARTIDO ALIANZA VERDE;2,0.0,0.0
SORACA;OSMAN FERNANDO ROA LOPEZ;PARTIDO CAMBIO RADICAL;17,SORACA;Osman Fernando Roa Lopez;PARTIDO CAMBIO RADICAL;17,0.0,0.0
SORACA;OSWALDO FERRI ORTIZ RAMOS;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Oswaldo Ferri Ortiz Ramos;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;OVERNIS DIAZ LOPEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;5,SORACA;Overnis Diaz Lopez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;5,0.0,0.0
SORACA;PALOMA SUSANA VALENCIA LASERNA;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Paloma Susana Valencia Laserna;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;83,SORACA;Partido Alianza Verde;Partido Alianza Verde;83,0.0,0.0
SORACA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;22,SORACA;Partido Cambio Radical;Partido Cambio Radical;22,0.0,0.0
SORACA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;16,SORACA;Partido Centro Democratico;Partido Centro Democratico;16,0.0,0.0
SORACA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;6,SORACA;Partido Conservador Colombiano;Partido Conservador Colombiano;6,0.0,0.0
SORACA;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMU;PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMU;1,SORACA;Partido Fuerza Alternativa Revolucionaria Del Comu;Partido Fuerza Alternativa Revolucionaria Del Comu;1,0.0,0.0
SORACA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;49,SORACA;Partido Liberal Colombiano;Partido Liberal Colombiano;49,0.0,0.0
SORACA;PARTIDO OPCION CIUDADANA;PARTIDO OPCION CIUDADANA;5,SORACA;Partido Opcion Ciudadana;Partido Opcion Ciudadana;5,0.0,0.0
SORACA;PARTIDO POLITICO MIRA;PARTIDO POLITICO MIRA;2,SORACA;Partido Politico Mira;Partido Politico Mira;2,0.0,0.0
SORACA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,SORACA;Partido Polo Democratico Alternativo;Partido Polo Democratico Alternativo;4,0.0,0.0
SORACA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;19,SORACA;Partido Social De Unidad Nacional  Partido De La U;Partido Social De Unidad Nacional  Partido De La U;19,0.0,0.0
SORACA;PARTIDO SOMOS;PARTIDO SOMOS;13,SORACA;Partido Somos;Partido Somos;13,0.0,0.0
SORACA;RAQUEL SOFIA AMAYA ARIAS;PARTIDO ALIANZA VERDE;1,SORACA;Raquel Sofia Amaya Arias;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;REINALDO DE JESUS SIERRA RAMIREZ;PARTIDO CAMBIO RADICAL;1,SORACA;Reinaldo De Jesus Sierra Ramirez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;RICARDO HERRERA CORREA;PARTIDO OPCION CIUDADANA;3,SORACA;Ricardo Herrera Correa;PARTIDO OPCION CIUDADANA;3,0.0,0.0
SORACA;RICARDO MOSQUERA CAICEDO;PARTIDO CONSERVADOR COLOMBIANO;2,SORACA;Ricardo Mosquera Caicedo;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
SORACA;RICHARD ALFONSO AGUILAR VILLA;PARTIDO CAMBIO RADICAL;36,SORACA;Richard Alfonso Aguilar Villa;PARTIDO CAMBIO RADICAL;36,0.0,0.0
SORACA;ROBERTO LUIS MONSALVO RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Roberto Luis Monsalvo Rodriguez;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;ROBERTO VICTOR GERLEIN ECHEVERRIA;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Roberto Victor Gerlein Echeverria;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;RODRIGO HUMBERTO JIMENEZ PATINO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;11,SORACA;Rodrigo Humberto Jimenez Patino;PARTIDO POLO DEMOCRATICO ALTERNATIVO;11,0.0,0.0
SORACA;RODRIGO LARA RESTREPO;PARTIDO CAMBIO RADICAL;4,SORACA;Rodrigo Lara Restrepo;PARTIDO CAMBIO RADICAL;4,0.0,0.0
SORACA;RODRIGO VILLALBA MOSQUERA;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Rodrigo Villalba Mosquera;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;ROMULO ALFONSO LEAL LEAL;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Romulo Alfonso Leal Leal;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;ROSA AMPARO QUINTANA VELASQUEZ;PARTIDO LIBERAL COLOMBIANO;4,SORACA;Rosa Amparo Quintana Velasquez;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
SORACA;ROSMERY MARTINEZ ROSALES;PARTIDO CAMBIO RADICAL;19,SORACA;Rosmery Martinez Rosales;PARTIDO CAMBIO RADICAL;19,0.0,0.0
SORACA;ROSMERY TORRES SAENZ;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Rosmery Torres Saenz;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;ROY LEONARDO BARRERAS MONTEALEGRE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;14,SORACA;Roy Leonardo Barreras Montealegre;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;14,0.0,0.0
SORACA;RUBEN DARIO GIRALDO CARVAJAL;PARTIDO CONSERVADOR COLOMBIANO;3,SORACA;Ruben Dario Giraldo Carvajal;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
SORACA;SANDRA AIDEE ARAQUE GUEVARA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,SORACA;Sandra Aidee Araque Guevara;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
SORACA;SANDRA ELENA VILLADIEGO VILLADIEGO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;6,SORACA;Sandra Elena Villadiego Villadiego;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6,0.0,0.0
"SORACA;SANDRA GILMA PALACIOS DE HERNANDEZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SORACA;Sandra Gilma Palacios De Hernandez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
SORACA;SANDRA LILIANA ORTIZ NOVA;PARTIDO ALIANZA VERDE;145,SORACA;Sandra Liliana Ortiz Nova;PARTIDO ALIANZA VERDE;145,0.0,0.0
SORACA;SEBASTIAN MARTINEZ LADINO;PARTIDO POLITICO MIRA;29,SORACA;Sebastian Martinez Ladino;PARTIDO POLITICO MIRA;29,0.0,0.0
SORACA;SEGUNDO SENEN NINO AVENDANO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,SORACA;Segundo Senen Nino Avendano;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,0.0,0.0
SORACA;SOLARIUS TORIJANO ALFONSO;PARTIDO ALIANZA VERDE;1,SORACA;Solarius Torijano Alfonso;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;SOLEDAD TAMAYO TAMAYO;PARTIDO CONSERVADOR COLOMBIANO;15,SORACA;Soledad Tamayo Tamayo;PARTIDO CONSERVADOR COLOMBIANO;15,0.0,0.0
SORACA;SONIA DEL PILAR ACUNA DURAN;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Sonia Del Pilar Acuna Duran;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;SORAYA BORRERO AVENDANO;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Soraya Borrero Avendano;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;TOMAS ALBERTO MENDOZA VILLEGAS;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Tomas Alberto Mendoza Villegas;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
"SORACA;VICTOR ALBERTO PEREZ CIFUENTES;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SORACA;Victor Alberto Perez Cifuentes;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
SORACA;VICTOR ELIAS COPETE QUINTO;PARTIDO ALIANZA VERDE;1,SORACA;Victor Elias Copete Quinto;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;VICTOR HERNEY ROMERO HERNANDEZ;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Victor Herney Romero Hernandez;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;VICTOR HUGO HINESTROZA OBREGON;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;2,SORACA;Victor Hugo Hinestroza Obregon;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;2,0.0,0.0
"SORACA;VICTOR MIGUEL PEREZ PULIDO;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";2","SORACA;Victor Miguel Perez Pulido;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";2",0.0,0.0
SORACA;VIVIANA MANRIQUE ZULUAGA;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Viviana Manrique Zuluaga;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;VOTOS EN BLANCO INDIGENAS;NAN;85,SORACA;Votos En Blanco Indigenas;nan;85,0.0,0.0
SORACA;WILLIAM ALBERTO RODRIGUEZ CABAL;PARTIDO OPCION CIUDADANA;1,SORACA;William Alberto Rodriguez Cabal;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SORACA;WILLIAM JIMMY CHAMORRO CRUZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3,SORACA;William Jimmy Chamorro Cruz;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;3,0.0,0.0
SORACA;YENNY ESPERANZA ROZO ZAMBRANO;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Yenny Esperanza Rozo Zambrano;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;YEZID RAFAEL GARCIA ABELLO;PARTIDO ALIANZA VERDE;4,SORACA;Yezid Rafael Garcia Abello;PARTIDO ALIANZA VERDE;4,0.0,0.0
SORACA;YOBANY OROZCO VALENCIANO;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Yobany Orozco Valenciano;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;ZAIDA DEL CARMEN BARRERO CUERVO;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Zaida Del Carmen Barrero Cuervo;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;ZULMA CONSTANZA CASAS GARCIA;PARTIDO CAMBIO RADICAL;2,SORACA;Zulma Constanza Casas Garcia;PARTIDO CAMBIO RADICAL;2,0.0,0.0
"SOTAQUIRA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";3","SOTAQUIRA;""Coalicion Lista De La Decencia (Asi;Up;Mais)"";""Coalicion Lista De La Decencia (Asi;Up;Mais)"";3",0.0,0.0
"SOTAQUIRA;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";2","SOTAQUIRA;""Movimiento Todos Somos Colombia """"Tsc"""""";""Movimiento Todos Somos Colombia """"Tsc"""""";2",0.0,0.0
SOTAQUIRA;ADRIANA GARCIA BETANCOURT;PARTIDO LIBERAL COLOMBIANO;1,SOTAQUIRA;Adriana Garcia Betancourt;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SOTAQUIRA;ADRIANA MARIA REINA SANCHEZ;PARTIDO ALIANZA VERDE;1,SOTAQUIRA;Adriana Maria Reina Sanchez;PARTIDO ALIANZA VERDE;1,0.0,0.0
SOTAQUIRA;AIDA MERLANO REBOLLEDO;PARTIDO CONSERVADOR COLOMBIANO;2,SOTAQUIRA;Aida Merlano Rebolledo;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
SOTAQUIRA;AIDA PETRONA SUAREZ SANTOS;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;1,SOTAQUIRA;Aida Petrona Suarez Santos;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1,0.0,0.0
"SOTAQUIRA;AIDA YOLANDA AVELLA ESQUIVEL;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SOTAQUIRA;Aida Yolanda Avella Esquivel;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
SOTAQUIRA;ALBERTO PALMA CUERVO;PARTIDO LIBERAL COLOMBIANO;3,SOTAQUIRA;Alberto Palma Cuervo;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
SOTAQUIRA;ALEJANDRO CORRALES ESCOBAR;PARTIDO CENTRO DEMOCRATICO;2,SOTAQUIRA;Alejandro Corrales Escobar;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
SOTAQUIRA;ALEXANDER LOPEZ MAYA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,SOTAQUIRA;Alexander Lopez Maya;PARTIDO POLO DEMOCRATICO ALTERNATIVO;4,0.0,0.0
SOTAQUIRA;ALFONSO RAFAEL LEMAITRE SOLEIMAN;PARTIDO CAMBIO RADICAL;1,SOTAQUIRA;Alfonso Rafael Lemaitre Soleiman;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SOTAQUIRA;ALFREDO ENRIQUE VILLADIEGO LORA;PARTIDO ALIANZA VERDE;4,SOTAQUIRA;Alfredo Enrique Villadiego Lora;PARTIDO ALIANZA VERDE;4,0.0,0.0
SOTAQUIRA;ALFREDO GUILLERMO MOLINA TRIANA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SOTAQUIRA;Alfredo Guillermo Molina Triana;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SOTAQUIRA;ALFREDO RANGEL SUAREZ;PARTIDO CENTRO DEMOCRATICO;1,SOTAQUIRA;Alfredo Rangel Suarez;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SOTAQUIRA;ALVARO GARCIA RUIZ;PARTIDO LIBERAL COLOMBIANO;1,SOTAQUIRA;Alvaro Garcia Ruiz;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SOTAQUIRA;ALVARO URIBE VELEZ;PARTIDO CENTRO DEMOCRATICO;58,SOTAQUIRA;Alvaro Uribe Velez;PARTIDO CENTRO DEMOCRATICO;58,0.0,0.0
SOTAQUIRA;AMANDA ROCIO GONZALEZ RODRIGUEZ;PARTIDO CENTRO DEMOCRATICO;2,SOTAQUIRA;Amanda Rocio Gonzalez Rodriguez;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
SOTAQUIRA;ANA EBELIA GAMEZ FIGUEREDO;PARTIDO ALIANZA VERDE;1,SOTAQUIRA;Ana Ebelia Gamez Figueredo;PARTIDO ALIANZA VERDE;1,0.0,0.0
SOTAQUIRA;ANA GLORIA CLAVIJO RISUENO;PARTIDO CONSERVADOR COLOMBIANO;5,SOTAQUIRA;Ana Gloria Clavijo Risueno;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
SOTAQUIRA;ANA MARIA ABELLO RESTREPO;PARTIDO CENTRO DEMOCRATICO;1,SOTAQUIRA;Ana Maria Abello Restrepo;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SOTAQUIRA;ANA MARIA CASTANEDA GOMEZ;PARTIDO CAMBIO RADICAL;6,SOTAQUIRA;Ana Maria Castaneda Gomez;PARTIDO CAMBIO RADICAL;6,0.0,0.0
"SOTAQUIRA;ANA MILENA GONZALEZ VANEGAS;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";1","SOTAQUIRA;Ana Milena Gonzalez Vanegas;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";1",0.0,0.0
SOTAQUIRA;ANA PAOLA AGUDELO GARCIA;PARTIDO POLITICO MIRA;2,SOTAQUIRA;Ana Paola Agudelo Garcia;PARTIDO POLITICO MIRA;2,0.0,0.0
SOTAQUIRA;ANDREA PATRICIA PENA VASQUEZ;PARTIDO ALIANZA VERDE;1,SOTAQUIRA;Andrea Patricia Pena Vasquez;PARTIDO ALIANZA VERDE;1,0.0,0.0
SOTAQUIRA;ANDRES FELIPE GARCIA ZUCCARDI;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;5,SOTAQUIRA;Andres Felipe Garcia Zuccardi;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;5,0.0,0.0
SOTAQUIRA;ANDRES FORERO MEDINA;PARTIDO CONSERVADOR COLOMBIANO;1,SOTAQUIRA;Andres Forero Medina;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SOTAQUIRA;ANGEL ANTONIO ROZO;PARTIDO LIBERAL COLOMBIANO;1,SOTAQUIRA;Angel Antonio Rozo;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SOTAQUIRA;ANGEL CUSTODIO CABRERA BAEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;174,SOTAQUIRA;Angel Custodio Cabrera Baez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;174,0.0,0.0
SOTAQUIRA;ANGELICA LISBETH LOZANO CORREA;PARTIDO ALIANZA VERDE;7,SOTAQUIRA;Angelica Lisbeth Lozano Correa;PARTIDO ALIANZA VERDE;7,0.0,0.0
SOTAQUIRA;ANTONIO DEL CRISTO GUERRA DE LA ESPRIELLA;PARTIDO CAMBIO RADICAL;2,SOTAQUIRA;Antonio Del Cristo Guerra De La Espriella;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SOTAQUIRA;ANTONIO ERESMID SANGUINO PAEZ;PARTIDO ALIANZA VERDE;3,SOTAQUIRA;Antonio Eresmid Sanguino Paez;PARTIDO ALIANZA VERDE;3,0.0,0.0
SOTAQUIRA;ANTONIO JOSE CORREA JIMENEZ;PARTIDO OPCION CIUDADANA;1,SOTAQUIRA;Antonio Jose Correa Jimenez;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SOTAQUIRA;ANTONIO LUIS ZABARAIN GUEVARA;PARTIDO CAMBIO RADICAL;1,SOTAQUIRA;Antonio Luis Zabarain Guevara;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SOTAQUIRA;ARIEL ANTONIO DURANGO RODRIGUEZ;PARTIDO CAMBIO RADICAL;1,SOTAQUIRA;Ariel Antonio Durango Rodriguez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SOTAQUIRA;ARLETH PATRICIA CASADO DE LOPEZ;PARTIDO LIBERAL COLOMBIANO;4,SOTAQUIRA;Arleth Patricia Casado De Lopez;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
SOTAQUIRA;ARMANDO ALBERTO BENEDETTI VILLANEDA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SOTAQUIRA;Armando Alberto Benedetti Villaneda;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SOTAQUIRA;ARTURO CHAR CHALJUB;PARTIDO CAMBIO RADICAL;2,SOTAQUIRA;Arturo Char Chaljub;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SOTAQUIRA;AURELIJUS RUTENIS ANTANAS MOCKUS SIVICKAS;PARTIDO ALIANZA VERDE;34,SOTAQUIRA;Aurelijus Rutenis Antanas Mockus Sivickas;PARTIDO ALIANZA VERDE;34,0.0,0.0
SOTAQUIRA;BERNARDO FIDEL CORDOBA DAZA;PARTIDO LIBERAL COLOMBIANO;1,SOTAQUIRA;Bernardo Fidel Cordoba Daza;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SOTAQUIRA;BERNER LEON ZAMBRANO ERASO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;5,SOTAQUIRA;Berner Leon Zambrano Eraso;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;5,0.0,0.0
SOTAQUIRA;BERTHALY VIAFARA;PARTIDO CAMBIO RADICAL;8,SOTAQUIRA;Berthaly Viafara;PARTIDO CAMBIO RADICAL;8,0.0,0.0
SOTAQUIRA;BLANCA YULIMA LOMBANA GONZALEZ;PARTIDO ALIANZA VERDE;6,SOTAQUIRA;Blanca Yulima Lombana Gonzalez;PARTIDO ALIANZA VERDE;6,0.0,0.0
SOTAQUIRA;CARLOS ABRAHAM JIMENEZ LOPEZ;PARTIDO CAMBIO RADICAL;3,SOTAQUIRA;Carlos Abraham Jimenez Lopez;PARTIDO CAMBIO RADICAL;3,0.0,0.0
SOTAQUIRA;CARLOS ALBERTO BENAVIDES MORA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,SOTAQUIRA;Carlos Alberto Benavides Mora;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
SOTAQUIRA;CARLOS EDUARDO ENRIQUEZ MAYA;PARTIDO CONSERVADOR COLOMBIANO;1,SOTAQUIRA;Carlos Eduardo Enriquez Maya;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SOTAQUIRA;CARLOS EDUARDO GUEVARA VILLABON;PARTIDO POLITICO MIRA;2,SOTAQUIRA;Carlos Eduardo Guevara Villabon;PARTIDO POLITICO MIRA;2,0.0,0.0
SOTAQUIRA;CARLOS FELIPE MEJIA MEJIA;PARTIDO CENTRO DEMOCRATICO;2,SOTAQUIRA;Carlos Felipe Mejia Mejia;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
SOTAQUIRA;CARLOS HUMBERTO ISAZA RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;2,SOTAQUIRA;Carlos Humberto Isaza Rodriguez;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SOTAQUIRA;CARLOS IVAN VILLEGAS GIRALDO;PARTIDO CONSERVADOR COLOMBIANO;4,SOTAQUIRA;Carlos Ivan Villegas Giraldo;PARTIDO CONSERVADOR COLOMBIANO;4,0.0,0.0
SOTAQUIRA;CARMEN PATRICIA CASTELLANOS CASTELLANOS;PARTIDO ALIANZA VERDE;1,SOTAQUIRA;Carmen Patricia Castellanos Castellanos;PARTIDO ALIANZA VERDE;1,0.0,0.0
SOTAQUIRA;CESAR AUGUSTO GONZALEZ GARCIA;PARTIDO LIBERAL COLOMBIANO;2,SOTAQUIRA;Cesar Augusto Gonzalez Garcia;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SOTAQUIRA;CIRO ALEJANDRO RAMIREZ CORTES;PARTIDO CENTRO DEMOCRATICO;65,SOTAQUIRA;Ciro Alejandro Ramirez Cortes;PARTIDO CENTRO DEMOCRATICO;65,0.0,0.0
SOTAQUIRA;CLAUDIA ALEJANDRA TERRA GUERRA;PARTIDO ALIANZA VERDE;1,SOTAQUIRA;Claudia Alejandra Terra Guerra;PARTIDO ALIANZA VERDE;1,0.0,0.0
SOTAQUIRA;CLAUDIA MARIA BUSTAMANTE CEBALLOS;PARTIDO CENTRO DEMOCRATICO;2,SOTAQUIRA;Claudia Maria Bustamante Ceballos;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
SOTAQUIRA;CLAUDIA YADIRA INES RODRIGUEZ DE CASTELLANOS;PARTIDO CAMBIO RADICAL;10,SOTAQUIRA;Claudia Yadira Ines Rodriguez De Castellanos;PARTIDO CAMBIO RADICAL;10,0.0,0.0
SOTAQUIRA;DAIRA DE JESUS GALVIS MENDEZ;PARTIDO CAMBIO RADICAL;4,SOTAQUIRA;Daira De Jesus Galvis Mendez;PARTIDO CAMBIO RADICAL;4,0.0,0.0
SOTAQUIRA;DANIEL FERNANDO MEJIA LOZANO;PARTIDO OPCION CIUDADANA;1,SOTAQUIRA;Daniel Fernando Mejia Lozano;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SOTAQUIRA;DANILO ARMANDO FANDINO RODRIGUEZ;PARTIDO OPCION CIUDADANA;1,SOTAQUIRA;Danilo Armando Fandino Rodriguez;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SOTAQUIRA;DAVID FELIPE CASTILLO CARDENAS;PARTIDO CAMBIO RADICAL;56,SOTAQUIRA;David Felipe Castillo Cardenas;PARTIDO CAMBIO RADICAL;56,0.0,0.0
"SOTAQUIRA;DAVID JARAMILLO MEDINA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";3","SOTAQUIRA;David Jaramillo Medina;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";3",0.0,0.0
SOTAQUIRA;DILIS YOLANDA GONZALEZ;PARTIDO POLITICO MIRA;1,SOTAQUIRA;Dilis Yolanda Gonzalez;PARTIDO POLITICO MIRA;1,0.0,0.0
SOTAQUIRA;DORIS CLEMENCIA VEGA QUIROZ;PARTIDO OPCION CIUDADANA;2,SOTAQUIRA;Doris Clemencia Vega Quiroz;PARTIDO OPCION CIUDADANA;2,0.0,0.0
SOTAQUIRA;EDGAR ALBERTO POLO DEVIA;PARTIDO ALIANZA VERDE;1,SOTAQUIRA;Edgar Alberto Polo Devia;PARTIDO ALIANZA VERDE;1,0.0,0.0
SOTAQUIRA;EDGAR ENRIQUE PALACIO MIZRAHI;GSC COLOMBIA JUSTA LIBRES;0,SOTAQUIRA;Edgar Enrique Palacio Mizrahi;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
SOTAQUIRA;EDGAR ESPINDOLA NINO;PARTIDO OPCION CIUDADANA;6,SOTAQUIRA;Edgar Espindola Nino;PARTIDO OPCION CIUDADANA;6,0.0,0.0
SOTAQUIRA;EDGAR JESUS DIAZ CONTRERAS;PARTIDO CAMBIO RADICAL;4,SOTAQUIRA;Edgar Jesus Diaz Contreras;PARTIDO CAMBIO RADICAL;4,0.0,0.0
